type_p,title,thumbnail,video
video,Sharad Yadav Interview Unedited - Wipe out social disparity,https://i.ytimg.com/vi/dTWluHaZD1Q/mqdefault.jpg,https://www.youtube.com/watch?v=dTWluHaZD1Q
video,RJD Supremo Lalu Yadav in Aap Ki Adalat (PART 2),https://i.ytimg.com/vi/hb8F-FDyjIY/mqdefault.jpg,https://www.youtube.com/watch?v=hb8F-FDyjIY
video,"Exclusive Interview l BJP will change colour of national flag, says Lalu Prasad Yadav",https://i.ytimg.com/vi/llX87Xv6aiE/mqdefault.jpg,https://www.youtube.com/watch?v=llX87Xv6aiE
video,Bihar Elections: Lalu Prasad Yadav and Rabri Devi cast their ballot,https://i.ytimg.com/vi/lqrFSNmTMFo/mqdefault.jpg,https://www.youtube.com/watch?v=lqrFSNmTMFo
video,Laluâ€™s Daughter In The Running For Bihar Deputy CM,https://i.ytimg.com/vi/TVNFhQfVsgE/mqdefault.jpg,https://www.youtube.com/watch?v=TVNFhQfVsgE
video,NIHARIKA MAHESHWARI: SHIVPAL YADAV INTERVIEW,https://i.ytimg.com/vi/qXZGhKpQIcY/mqdefault.jpg,https://www.youtube.com/watch?v=qXZGhKpQIcY
video,Watch: War Of WORDS between Narendra Modi And Lalu Yadav,https://i.ytimg.com/vi/2bD8hdYxs7A/mqdefault.jpg,https://www.youtube.com/watch?v=2bD8hdYxs7A
video,"Chunav Manch: â€œBeta Beta Hai, Lalu Lalu Haiâ€ù, says Lalu Prasad Yadav",https://i.ytimg.com/vi/qe2VgEejY7M/mqdefault.jpg,https://www.youtube.com/watch?v=qe2VgEejY7M
video,Mulayam Singh Yadav's interview on ' NEWS 24'  ( Part- 3 ),https://i.ytimg.com/vi/-PiHAyY1T34/mqdefault.jpg,https://www.youtube.com/watch?v=-PiHAyY1T34
video,Lalu Sons Tejaswi & Tej Pratap Yadav Takes Oath As Ministers | Bihar | TV5 News,https://i.ytimg.com/vi/3SjSTNZS1JQ/mqdefault.jpg,https://www.youtube.com/watch?v=3SjSTNZS1JQ
video,Frankly Speaking with Lalu Prasad Yadav - Promo - 1,https://i.ytimg.com/vi/kFUNNNWj8C8/mqdefault.jpg,https://www.youtube.com/watch?v=kFUNNNWj8C8
video,RJD chief Lalu Prasad Yadav speaks to ABP News over alliance with Nitish Kumar,https://i.ytimg.com/vi/nUxW5Mjn25Y/mqdefault.jpg,https://www.youtube.com/watch?v=nUxW5Mjn25Y
video,'Third Degree' interview with AAP leader Yogendra Yadav,https://i.ytimg.com/vi/Glny7h9yxM8/mqdefault.jpg,https://www.youtube.com/watch?v=Glny7h9yxM8
video,Lalu Prasad Yadav Conducts Praja Darbar in house at Patna | NTV,https://i.ytimg.com/vi/yWzTAaWxiW4/mqdefault.jpg,https://www.youtube.com/watch?v=yWzTAaWxiW4
video,"Will form alliance with Congress, LJP to stop communal forces: Lalu Prasad",https://i.ytimg.com/vi/qpu14S3n7a0/mqdefault.jpg,https://www.youtube.com/watch?v=qpu14S3n7a0
video,Lalu Prasad Yadav carries out a march in Patna,https://i.ytimg.com/vi/y7Puu98vJhI/mqdefault.jpg,https://www.youtube.com/watch?v=y7Puu98vJhI
video,Discussion Under Rule 193: Inflation Situation in India: Sh. Hukmdev Narayan Yadav: 08.12.2011,https://i.ytimg.com/vi/upAoRv6m5n4/mqdefault.jpg,https://www.youtube.com/watch?v=upAoRv6m5n4
video,Patna : Lalu Yadav On Prime Minister Narendra Modi,https://i.ytimg.com/vi/fqJjBGHgESA/mqdefault.jpg,https://www.youtube.com/watch?v=fqJjBGHgESA
video,Lalu Prasad Yadav making fun of Narindar Modi,https://i.ytimg.com/vi/-xt0JEJuh-Y/mqdefault.jpg,https://www.youtube.com/watch?v=-xt0JEJuh-Y
video,Bulletin # 1 - Lalu Prasad meets Shahabuddin in jail Aug. 27 '10,https://i.ytimg.com/vi/hZLCqFGkceU/mqdefault.jpg,https://www.youtube.com/watch?v=hZLCqFGkceU
video,Lalu Parsad Yadav denies his past  comment on Hema Malini Cheeks.,https://i.ytimg.com/vi/L1hTwMCBCoQ/mqdefault.jpg,https://www.youtube.com/watch?v=L1hTwMCBCoQ
video,Interview: Mulayam Singh Yadav opens up on 'Modi wave' and more,https://i.ytimg.com/vi/iXFdDk5KaZA/mqdefault.jpg,https://www.youtube.com/watch?v=iXFdDk5KaZA
video,LALU PRASAD YADAV ON BEEF & DADRI  PACKAGE AND REACT BJP 3 OCT 2015,https://i.ytimg.com/vi/quX7ahLxsEw/mqdefault.jpg,https://www.youtube.com/watch?v=quX7ahLxsEw
video,Veena Malik MEETS Laloo Prasad Yadav,https://i.ytimg.com/vi/CCW4_pcHzxE/mqdefault.jpg,https://www.youtube.com/watch?v=CCW4_pcHzxE
video,Lalu Prasad Yadav Hoists National Flag and commenting on Narendra Modi,https://i.ytimg.com/vi/pw9UiZDzXNA/mqdefault.jpg,https://www.youtube.com/watch?v=pw9UiZDzXNA
video,I rate Akhilesh's government 8 out of 10: Dimple Yadav,https://i.ytimg.com/vi/-u5jrvvk5Qk/mqdefault.jpg,https://www.youtube.com/watch?v=-u5jrvvk5Qk
video,"Modi, Political Bigwigs Present at Lalu-Yadav Tilak Ceremony",https://i.ytimg.com/vi/cvDdYUi9d7Y/mqdefault.jpg,https://www.youtube.com/watch?v=cvDdYUi9d7Y
video,Exclusive interview with Uttar Pradesh CM Akhilesh Yadav Part 1 2,https://i.ytimg.com/vi/ZywHXO5IqJ4/mqdefault.jpg,https://www.youtube.com/watch?v=ZywHXO5IqJ4
video,Appan Tv Interview Appan Vishesh With Matrika Pd. Yadav Vs Puran Rauniyar.,https://i.ytimg.com/vi/UT3oAJpItq8/mqdefault.jpg,https://www.youtube.com/watch?v=UT3oAJpItq8
video,Rashid Alvi Face To Face Over BJP Loss In Bihar | Nitish Lalu Grand Alliance | T News,https://i.ytimg.com/vi/KnH5QPFvd_o/mqdefault.jpg,https://www.youtube.com/watch?v=KnH5QPFvd_o
video,Exclusive: Sharad Yadav On His Controversial Remark In Parliament,https://i.ytimg.com/vi/js0P7EUB1Vg/mqdefault.jpg,https://www.youtube.com/watch?v=js0P7EUB1Vg
video,Lalu's daughter Misa may become Bihar's Dy. CM: Speculations,https://i.ytimg.com/vi/xVmAn5t9Lzc/mqdefault.jpg,https://www.youtube.com/watch?v=xVmAn5t9Lzc
video,Lalu Prasad Son Tejaswi Yadav To be Deputy CM of Bihar??? | HMTV,https://i.ytimg.com/vi/njJJOGer3Gw/mqdefault.jpg,https://www.youtube.com/watch?v=njJJOGer3Gw
video,HT Leadership Summit 2008 - Lalu Prasad Yadav and Chandrababu Naidu - Part 1,https://i.ytimg.com/vi/COozQQuzhmI/mqdefault.jpg,https://www.youtube.com/watch?v=COozQQuzhmI
video,HT Leadership Summit 2008 - Lalu Prasad Yadav and Chandrababu Naidu - Part 2,https://i.ytimg.com/vi/vIOeN3EWsVI/mqdefault.jpg,https://www.youtube.com/watch?v=vIOeN3EWsVI
video,RJD Supremo Lalu Prasad Yadav in Aap Ki Adalat (PART 3) - India TV,https://i.ytimg.com/vi/iJX95hLqbyE/mqdefault.jpg,https://www.youtube.com/watch?v=iJX95hLqbyE
video,Papu Yadav talks on nitish lalu bjp and bihars other issue,https://i.ytimg.com/vi/eT-A27GjeO4/mqdefault.jpg,https://www.youtube.com/watch?v=eT-A27GjeO4
video,"Must watch the first interview of Akhilesh Yadav since Dadri Lynching, tonight at 8 PM in",https://i.ytimg.com/vi/cutM7rBsIic/mqdefault.jpg,https://www.youtube.com/watch?v=cutM7rBsIic
video,Patna: RJD President Lalu Prasad Begins March Till Raj Bhavan,https://i.ytimg.com/vi/MIRGeh_PGjU/mqdefault.jpg,https://www.youtube.com/watch?v=MIRGeh_PGjU
video,Lalu Prasad Yadav attacks Delhi CM Arvind Kejriwal,https://i.ytimg.com/vi/rX7KzRDZ1F0/mqdefault.jpg,https://www.youtube.com/watch?v=rX7KzRDZ1F0
video,New Delhi- Yogendra Yadav on Bihar Election Result,https://i.ytimg.com/vi/dPPKzCotBoI/mqdefault.jpg,https://www.youtube.com/watch?v=dPPKzCotBoI
type_p,title,thumbnail,video
video,Lalu Prasad Yadav in Full Masti interview,https://i.ytimg.com/vi/lEgIssQz-p0/mqdefault.jpg,https://www.youtube.com/watch?v=lEgIssQz-p0
video,Akhilesh Yadav  Speech at India Today Mind Rocks Youth Summit 2012,https://i.ytimg.com/vi/DLs3cUNxaYc/mqdefault.jpg,https://www.youtube.com/watch?v=DLs3cUNxaYc
video,Lalu Prasad: I'll also be Prime Minister one day,https://i.ytimg.com/vi/EpYbm96Er10/mqdefault.jpg,https://www.youtube.com/watch?v=EpYbm96Er10
video,India TV Exclusive: Lalu Prasad Yadav Tells The Reason of Delay in Janta Parivar Merger | India Tv,https://i.ytimg.com/vi/aAofmYxG2Ow/mqdefault.jpg,https://www.youtube.com/watch?v=aAofmYxG2Ow
video,Lalu son Tejaswi yadav exclusive interview on Bihar Election,https://i.ytimg.com/vi/63sf9v9AMKI/mqdefault.jpg,https://www.youtube.com/watch?v=63sf9v9AMKI
video,Will Lalu Yadav give Nitish Kumar freedom to rule Bihar?,https://i.ytimg.com/vi/UFWoGFbjHXM/mqdefault.jpg,https://www.youtube.com/watch?v=UFWoGFbjHXM
video,Lalu wants to send Modi to Pakistan; BJP says send him instead,https://i.ytimg.com/vi/9aCZliW8oj4/mqdefault.jpg,https://www.youtube.com/watch?v=9aCZliW8oj4
video,Body Language of Lalu Prasad Yadav -  The most dominant figure of India,https://i.ytimg.com/vi/CltotXXF2jg/mqdefault.jpg,https://www.youtube.com/watch?v=CltotXXF2jg
video,Bihar result: Lalu's family welcomes mandate,https://i.ytimg.com/vi/DVrRkdLCSbU/mqdefault.jpg,https://www.youtube.com/watch?v=DVrRkdLCSbU
video,Simple Questions With Raajpal Yadav,https://i.ytimg.com/vi/2nJIq0kLQM8/mqdefault.jpg,https://www.youtube.com/watch?v=2nJIq0kLQM8
video,laloo yadav Imitating PM Modi Very Funny,https://i.ytimg.com/vi/L_o1aLG54k0/mqdefault.jpg,https://www.youtube.com/watch?v=L_o1aLG54k0
video,Baba Ramdev going in the path of Asaram Bapu: Lalu Yadav,https://i.ytimg.com/vi/7lviXanJO8U/mqdefault.jpg,https://www.youtube.com/watch?v=7lviXanJO8U
video,Lalu Prasad Yadav - A true Politician,https://i.ytimg.com/vi/0NAm0kfj5Eo/mqdefault.jpg,https://www.youtube.com/watch?v=0NAm0kfj5Eo
video,"Exclusive interview with Lalu Prasad's daughter, Meesa Bharti",https://i.ytimg.com/vi/8-eFqWarOME/mqdefault.jpg,https://www.youtube.com/watch?v=8-eFqWarOME
video,Narendra Modi has extinguished the dignity of a PM  Lalu Prasad Yadav,https://i.ytimg.com/vi/rwZH9cv_LCk/mqdefault.jpg,https://www.youtube.com/watch?v=rwZH9cv_LCk
video,Lalu Prasad Yadav Got Angry on Stage at Bihar,https://i.ytimg.com/vi/T53PmbRE-8w/mqdefault.jpg,https://www.youtube.com/watch?v=T53PmbRE-8w
video,Eye To Eye with Lalu Prasad Yadav (Aired: 1999),https://i.ytimg.com/vi/THjAlwc6Ohw/mqdefault.jpg,https://www.youtube.com/watch?v=THjAlwc6Ohw
video,Chara Ghotala Lalu Prasad Yadav | Special News | MH ONE NEWS,https://i.ytimg.com/vi/JUHi3fN3dZE/mqdefault.jpg,https://www.youtube.com/watch?v=JUHi3fN3dZE
video,Lalu Prasad Yadav Latest Funny Video | Modi Modi |  Chara Ghotala Leaders Funny Speech,https://i.ytimg.com/vi/OMkqdufCvNg/mqdefault.jpg,https://www.youtube.com/watch?v=OMkqdufCvNg
video,Lalu Fields Both sons in Bihar Elections,https://i.ytimg.com/vi/whEJvxK7H0w/mqdefault.jpg,https://www.youtube.com/watch?v=whEJvxK7H0w
video,What Rabri Devi says when Lalu Yadav is jailed,https://i.ytimg.com/vi/gDPMzIaS5qI/mqdefault.jpg,https://www.youtube.com/watch?v=gDPMzIaS5qI
video,Our Beloved Railway Minister Mr.Lalu Prasad Yadav's speech,https://i.ytimg.com/vi/3Q_UPWYoT7s/mqdefault.jpg,https://www.youtube.com/watch?v=3Q_UPWYoT7s
video,RJD Supremo Lalu Prasad Yadav in Aap Ki Adalat (PART 2) - India TV,https://i.ytimg.com/vi/MqcHXsuIvuI/mqdefault.jpg,https://www.youtube.com/watch?v=MqcHXsuIvuI
video,Lalu Prasad Yadav defends Robert Vadra,https://i.ytimg.com/vi/K5x1CoOuutI/mqdefault.jpg,https://www.youtube.com/watch?v=K5x1CoOuutI
video,Lalu Prasad Interview in helicopter,https://i.ytimg.com/vi/VKuRx8D89eE/mqdefault.jpg,https://www.youtube.com/watch?v=VKuRx8D89eE
video,IndiaTV Conclave: Watch Pappu Yadav at Chunav Manch - India TV,https://i.ytimg.com/vi/_IRYjdxf98c/mqdefault.jpg,https://www.youtube.com/watch?v=_IRYjdxf98c
video,Tej Pratap Singh Yadav Against Lalu,https://i.ytimg.com/vi/4VSzaEEPRvM/mqdefault.jpg,https://www.youtube.com/watch?v=4VSzaEEPRvM
video,Walk The Talk with Akhilesh Yadav,https://i.ytimg.com/vi/TIiRIoyjf5Y/mqdefault.jpg,https://www.youtube.com/watch?v=TIiRIoyjf5Y
video,Lalu  Prasad Yadav supports Caste based information collection in cencus 2011.,https://i.ytimg.com/vi/Pag8UcIAfrY/mqdefault.jpg,https://www.youtube.com/watch?v=Pag8UcIAfrY
video,Inflation has been out of control during BJP regimen: Lalu Prasad Yadav,https://i.ytimg.com/vi/fz7EZ07F1F4/mqdefault.jpg,https://www.youtube.com/watch?v=fz7EZ07F1F4
video,Lalu  Prasad Yadav out of Jail after 70 days,https://i.ytimg.com/vi/vDv958xDFa4/mqdefault.jpg,https://www.youtube.com/watch?v=vDv958xDFa4
video,By-elections: Raj Babbar vs Dimple Yadav,https://i.ytimg.com/vi/362674_SAmo/mqdefault.jpg,https://www.youtube.com/watch?v=362674_SAmo
video,Lalu prasad yadav à__à__à__à¥‚ à_ªà¥çà_°à_¸à__à__ à_¯à__à__à_µ à_®à¥‹à__à¥€à_œà¥€ à_•à¥€ à_¨à¥˜à__ à_•,https://i.ytimg.com/vi/d-iwHf5EmJY/mqdefault.jpg,https://www.youtube.com/watch?v=d-iwHf5EmJY
video,Lalu Prasad Yadav Exclusive On Grand Alliance In Bihar,https://i.ytimg.com/vi/AHSDfYF2sUQ/mqdefault.jpg,https://www.youtube.com/watch?v=AHSDfYF2sUQ
video,Lalu Yadav's Sons Seek Fast Track Access to Nitish Kumar Cabinet | HMTV,https://i.ytimg.com/vi/OxVqZAE-0b0/mqdefault.jpg,https://www.youtube.com/watch?v=OxVqZAE-0b0
video,Asaduddin Owaisi fiery Speech Against Lalu Prasad Yadav In Bihar Elections,https://i.ytimg.com/vi/Ht1I_VfSKeg/mqdefault.jpg,https://www.youtube.com/watch?v=Ht1I_VfSKeg
video,HT Leadership Summit 2008 - Lalu Prasad Yadav and Chandrababu Naidu - Part 3,https://i.ytimg.com/vi/sNLCSomSKgw/mqdefault.jpg,https://www.youtube.com/watch?v=sNLCSomSKgw
video,"LALU PRASAD YADAV  NITISH KUMAR KI ZODI NE BIHAR ELECTION ME RACHA ITIHAS, LALU SPEECH AFTER WON BIH",https://i.ytimg.com/vi/2hsgnCEPmL0/mqdefault.jpg,https://www.youtube.com/watch?v=2hsgnCEPmL0
video,No staff in Lalu Prasad Yadav's hometown Railway Station Phulwariya,https://i.ytimg.com/vi/Lt-7EAxIL0M/mqdefault.jpg,https://www.youtube.com/watch?v=Lt-7EAxIL0M
video,Vikas Yadav was missing from AIIMS on Diwali night: Report,https://i.ytimg.com/vi/CXA5tdYLxnQ/mqdefault.jpg,https://www.youtube.com/watch?v=CXA5tdYLxnQ
video,Nitish and Lalu take a dig at each other,https://i.ytimg.com/vi/x5Z7u-tBKu8/mqdefault.jpg,https://www.youtube.com/watch?v=x5Z7u-tBKu8
video,"India 360: Don't Judge A Book By Its Cover, Tejashwi Yadav",https://i.ytimg.com/vi/Kfv_P-EiQg0/mqdefault.jpg,https://www.youtube.com/watch?v=Kfv_P-EiQg0
video,"Param Vir Chakra Winner Grenadier Yogender Singh Yadav Inspiration Speech @PYP Yuva Shivir, Part 1",https://i.ytimg.com/vi/FYqvc-VB72c/mqdefault.jpg,https://www.youtube.com/watch?v=FYqvc-VB72c
video,LALU PRASAD YADAV SLAMS NITISH IN HIS UNIQUE STYLE,https://i.ytimg.com/vi/5HRe0FFoCUM/mqdefault.jpg,https://www.youtube.com/watch?v=5HRe0FFoCUM
video,LALU PARSAD YADAV FUNNY MOOD,https://i.ytimg.com/vi/L3u4IEzANlU/mqdefault.jpg,https://www.youtube.com/watch?v=L3u4IEzANlU
video,2014 Lok Sabha election results : Lalu Prasad Yadav reacting after his parties defeat,https://i.ytimg.com/vi/jXqJQbHdMSs/mqdefault.jpg,https://www.youtube.com/watch?v=jXqJQbHdMSs
video,Agenda Aaj Tak 2013: Young leaders debate politics & age,https://i.ytimg.com/vi/wdx8MHe2ByE/mqdefault.jpg,https://www.youtube.com/watch?v=wdx8MHe2ByE
video,"It's make or break for India in 2014, says Lalu",https://i.ytimg.com/vi/8oapC-g2kSU/mqdefault.jpg,https://www.youtube.com/watch?v=8oapC-g2kSU
video,TEEKHI BAAT with Lalu Prasad Yadav_Prabhu Chawla_IBN7,https://i.ytimg.com/vi/EgiOVqv8kj8/mqdefault.jpg,https://www.youtube.com/watch?v=EgiOVqv8kj8
video,Lalu Funny talk on Phone when He was just 5 yr Old,https://i.ytimg.com/vi/q-77HWWu4ys/mqdefault.jpg,https://www.youtube.com/watch?v=q-77HWWu4ys
type_p,title,thumbnail,video
video,Bihar thieves expose former MP Sadhu Yadav's 'loot',https://i.ytimg.com/vi/M0AzqTwTO18/mqdefault.jpg,https://www.youtube.com/watch?v=M0AzqTwTO18
video,Lalu no different from Congress: Baba Ramdev,https://i.ytimg.com/vi/Aq3xCZ9IZm0/mqdefault.jpg,https://www.youtube.com/watch?v=Aq3xCZ9IZm0
video,"NewsX: Lalu Prasad Yadav convicted in fodder scam, faces disqualification as MP",https://i.ytimg.com/vi/4QeHrVuRcpk/mqdefault.jpg,https://www.youtube.com/watch?v=4QeHrVuRcpk
video,Mulayam Singh Yadav Mimics Lalu Prasad,https://i.ytimg.com/vi/8iEIk3CvdOs/mqdefault.jpg,https://www.youtube.com/watch?v=8iEIk3CvdOs
video,NEPALI COMEDY || MITHAI LAL YADAV KO CHHORAKO BIHE,https://i.ytimg.com/vi/2Okdih3aaWU/mqdefault.jpg,https://www.youtube.com/watch?v=2Okdih3aaWU
video,Lalu to meet the Speaker of Bihar,https://i.ytimg.com/vi/F9vQ1XbkCSc/mqdefault.jpg,https://www.youtube.com/watch?v=F9vQ1XbkCSc
video,"Lalu Yadav's Daughter Hema, Ragini Speaks with India TV",https://i.ytimg.com/vi/gRDOxbXD66o/mqdefault.jpg,https://www.youtube.com/watch?v=gRDOxbXD66o
video,Mulayam Singh Yadav_Teekhi Baat_Prabhu Chawla on IBN7 PART ONE,https://i.ytimg.com/vi/AcjqldGO9lk/mqdefault.jpg,https://www.youtube.com/watch?v=AcjqldGO9lk
video,Andar Ki Baat: Pappu Yadav threatens legal action over ouster from Lalu's RJD,https://i.ytimg.com/vi/hhZYJ1VGYr0/mqdefault.jpg,https://www.youtube.com/watch?v=hhZYJ1VGYr0
video,The rise and fall of Rahul Yadav,https://i.ytimg.com/vi/883xZKv0EiU/mqdefault.jpg,https://www.youtube.com/watch?v=883xZKv0EiU
video,Lalu Prasad Yadav,https://i.ytimg.com/vi/JZuMwyo_1yE/mqdefault.jpg,https://www.youtube.com/watch?v=JZuMwyo_1yE
video,Lalu's son Tejashwi Yadav leads from Raghopur,https://i.ytimg.com/vi/A9aZhAGueDs/mqdefault.jpg,https://www.youtube.com/watch?v=A9aZhAGueDs
video,"Narendra Modi `khoon ka saudagar hai`, says Lalu Prasad Yadav",https://i.ytimg.com/vi/XN19C-fZ3IA/mqdefault.jpg,https://www.youtube.com/watch?v=XN19C-fZ3IA
video,AAP leader Yogendra Yadav | Interview,https://i.ytimg.com/vi/7GHMEs8WPNI/mqdefault.jpg,https://www.youtube.com/watch?v=7GHMEs8WPNI
video,Hurdangg (2010) - A spoof on Laloo Prasad Yadav,https://i.ytimg.com/vi/vX43gI3SEVY/mqdefault.jpg,https://www.youtube.com/watch?v=vX43gI3SEVY
video,Mulayam Singh takes a dig at Lalu Yadav. Accuses Lalu of licking congress' feet ahead of 2014,https://i.ytimg.com/vi/dySWKX_IqlE/mqdefault.jpg,https://www.youtube.com/watch?v=dySWKX_IqlE
video,The super popular toy brand 'Lalu',https://i.ytimg.com/vi/loG25mSYSm4/mqdefault.jpg,https://www.youtube.com/watch?v=loG25mSYSm4
video,Lalu Prasad Yadav speech at India Today Conclave 2007 - part 3,https://i.ytimg.com/vi/d4QNTgfKUjs/mqdefault.jpg,https://www.youtube.com/watch?v=d4QNTgfKUjs
video,Shrimad Bhagwat Gita: Sh. Hukmdev Narayan Yadav: 19.12.2011,https://i.ytimg.com/vi/yC7-Q_rjzKs/mqdefault.jpg,https://www.youtube.com/watch?v=yC7-Q_rjzKs
video,Pure Maithali speech in Hunkaar Rally Patna Bihar  27th October 2013.,https://i.ytimg.com/vi/Aq2XIrEokd4/mqdefault.jpg,https://www.youtube.com/watch?v=Aq2XIrEokd4
video,I am still relevant in Bihar: Lalu 3 of 4,https://i.ytimg.com/vi/V-fXxvLf59A/mqdefault.jpg,https://www.youtube.com/watch?v=V-fXxvLf59A
video,HT Leadership Summit 2008 - Lalu Prasad Yadav and Chandrababu Naidu - Part 4,https://i.ytimg.com/vi/yJx_aOsXHqw/mqdefault.jpg,https://www.youtube.com/watch?v=yJx_aOsXHqw
video,Mulayam Singh slams Lalu,https://i.ytimg.com/vi/ir6vd9oT0GM/mqdefault.jpg,https://www.youtube.com/watch?v=ir6vd9oT0GM
video,I am still relevant in Bihar: Lalu 2 of 4,https://i.ytimg.com/vi/HF8UmN9LCl4/mqdefault.jpg,https://www.youtube.com/watch?v=HF8UmN9LCl4
video,Lalu Yadav's Daughter Explains Further ACTIONS Grand Alliance Will take,https://i.ytimg.com/vi/x9yNR2hkqks/mqdefault.jpg,https://www.youtube.com/watch?v=x9yNR2hkqks
video,"Tejashwi Yadav hits back at critics, says may be inexperienced, not unaware",https://i.ytimg.com/vi/VlNFBshNvkc/mqdefault.jpg,https://www.youtube.com/watch?v=VlNFBshNvkc
video,Lalu Yadav says good morning to all before Bihar results,https://i.ytimg.com/vi/wlyS6zDjNYc/mqdefault.jpg,https://www.youtube.com/watch?v=wlyS6zDjNYc
video,India News Exclusive : Lalu Prasad slams Nitish Kumar,https://i.ytimg.com/vi/x482eLmAq-U/mqdefault.jpg,https://www.youtube.com/watch?v=x482eLmAq-U
video,Lok Sabha Speaker Sumitra Mahajan Praises MP Hukmdev Narayan Yadav Passionate Parliament Speeches,https://i.ytimg.com/vi/sk3ve5xLY2c/mqdefault.jpg,https://www.youtube.com/watch?v=sk3ve5xLY2c
video,"We Fell Into A pit, Got Distracted: BJP MP Bhola Singh",https://i.ytimg.com/vi/TojiCrFw7MU/mqdefault.jpg,https://www.youtube.com/watch?v=TojiCrFw7MU
video,I will introspect on defeat: Lalu,https://i.ytimg.com/vi/tLGh_vcCokM/mqdefault.jpg,https://www.youtube.com/watch?v=tLGh_vcCokM
video,Watch: Lalu's train journey from New Delhi to Patna - Part 8,https://i.ytimg.com/vi/U4GGTN1mX-I/mqdefault.jpg,https://www.youtube.com/watch?v=U4GGTN1mX-I
video,"Kuch Nahi Episode 37 - Chef Reveals Secrets Of Kejriwal, Sonia & Laloo's Iftar Party",https://i.ytimg.com/vi/rSU-tkMPEhk/mqdefault.jpg,https://www.youtube.com/watch?v=rSU-tkMPEhk
video,Rabri Devi REACTS to Lalu Yadav's Big Bihar Victory,https://i.ytimg.com/vi/HqfZPD1zumo/mqdefault.jpg,https://www.youtube.com/watch?v=HqfZPD1zumo
video,Swati with Lalu Yadav 1/3,https://i.ytimg.com/vi/EC1qtuc9v1w/mqdefault.jpg,https://www.youtube.com/watch?v=EC1qtuc9v1w
video,Sharad Yadav's Daughter Defends His Sexist Comment,https://i.ytimg.com/vi/9IF7vY5jZS4/mqdefault.jpg,https://www.youtube.com/watch?v=9IF7vY5jZS4
video,Modi sells blood not tea: Lalu Yadav attacks Narendra Modi,https://i.ytimg.com/vi/hsM9V6fWLfw/mqdefault.jpg,https://www.youtube.com/watch?v=hsM9V6fWLfw
video,Lalu Prasad Yadav : Walk The Talk,https://i.ytimg.com/vi/ifpENTI8kbQ/mqdefault.jpg,https://www.youtube.com/watch?v=ifpENTI8kbQ
video,'Narendra Modi has deteriorated the dignity of a PM'; says Lalu Prasad Yadav,https://i.ytimg.com/vi/XZ7p2Ny0RRU/mqdefault.jpg,https://www.youtube.com/watch?v=XZ7p2Ny0RRU
video,Lalu takes ride on a cycle-rickshaw to meet Governor,https://i.ytimg.com/vi/Ab5ul62rFXQ/mqdefault.jpg,https://www.youtube.com/watch?v=Ab5ul62rFXQ
video,Dadri mob killing 'part of pre-meditated strategy of BJP': Akhilesh Yadav,https://i.ytimg.com/vi/36s8F1DcCIU/mqdefault.jpg,https://www.youtube.com/watch?v=36s8F1DcCIU
video,Lalu interview lol,https://i.ytimg.com/vi/Xfwpte-ceTg/mqdefault.jpg,https://www.youtube.com/watch?v=Xfwpte-ceTg
video,If Lalu yadav would have been with me nothing could happen: Sharad Yadav,https://i.ytimg.com/vi/Mu4VhCGzEsI/mqdefault.jpg,https://www.youtube.com/watch?v=Mu4VhCGzEsI
video,lalu prasad yadav comedy video,https://i.ytimg.com/vi/DiJNywKvkr4/mqdefault.jpg,https://www.youtube.com/watch?v=DiJNywKvkr4
